# curie_map:
#   CHMO: http://purl.obolibrary.org/obo/CHMO_
#   nmdc: http://w3id.org/sssom/unknown_prefix/nmdc/
#   oio: http://www.geneontology.org/formats/oboInOwl#
#   owl: http://www.w3.org/2002/07/owl#
#   rdf: http://www.w3.org/1999/02/22-rdf-syntax-ns#
#   rdfs: http://www.w3.org/2000/01/rdf-schema#
#   semapv: https://w3id.org/semapv/vocab/
#   skos: http://www.w3.org/2004/02/skos/core#
#   sssom: https://w3id.org/sssom/
# license: https://w3id.org/sssom/license/unspecified
# mapping_set_id: https://w3id.org/sssom/mappings/e7f9f90f-aeb3-4953-bd84-fcda5127157c
subject_id	subject_label	predicate_id	object_id	object_label	mapping_justification	mapping_tool	confidence	subject_match_field	object_match_field	match_string
nmdc:BiosampleCategoryEnum#SIP	SIP	skos:closeMatch	CHMO:0002637	surface-initiated polymerisation	semapv:LexicalMatching	oaklib	0.5	rdfs:label	oio:hasExactSynonym	sip
nmdc:ChemicalConversionCategoryEnum#combustion	combustion	skos:closeMatch	CHMO:0001473	combustion	semapv:LexicalMatching	oaklib	0.5	rdfs:label	rdfs:label	combustion
nmdc:ChemicalConversionCategoryEnum#decomposition	decomposition	skos:closeMatch	CHMO:0001487	decomposition	semapv:LexicalMatching	oaklib	0.5	rdfs:label	rdfs:label	decomposition
nmdc:DNASampleFormatEnum#PBS	PBS	skos:closeMatch	CHMO:0001751	phosphate-buffered saline solution	semapv:LexicalMatching	oaklib	0.5	rdfs:label	oio:hasExactSynonym	pbs
nmdc:DNASampleFormatEnum#TE	TE	skos:closeMatch	CHMO:0001360	thermal evaporation	semapv:LexicalMatching	oaklib	0.5	rdfs:label	oio:hasExactSynonym	te
nmdc:DissolvingProcess	DissolvingProcess	skos:closeMatch	CHMO:0002773	dissolving	semapv:LexicalMatching	oaklib	0.5	rdf:ID	skos:exactMatch-INVERSE	nmdc:dissolvingprocess
nmdc:DissolvingProcess	DissolvingProcess	skos:closeMatch	CHMO:0002773	dissolving	semapv:LexicalMatching	oaklib	0.5	rdf:ID	skos:exactMatch-INVERSE	nmdc:dissolvingprocess
nmdc:DissolvingProcess	DissolvingProcess	skos:closeMatch	CHMO:0002773	dissolving	semapv:LexicalMatching	oaklib	0.5	skos:exactMatch	skos:exactMatch-INVERSE	nmdc:dissolvingprocess
nmdc:DissolvingProcess	DissolvingProcess	skos:closeMatch	CHMO:0002773	dissolving	semapv:LexicalMatching	oaklib	0.5	skos:exactMatch-INVERSE	skos:exactMatch-INVERSE	nmdc:dissolvingprocess
nmdc:DoiProviderEnum#gsc	gsc	skos:closeMatch	CHMO:0001015	gas-solid chromatography	semapv:LexicalMatching	oaklib	0.5	rdfs:label	oio:hasExactSynonym	gsc
nmdc:Extraction	Extraction	skos:closeMatch	CHMO:0001577	extraction	semapv:LexicalMatching	oaklib	0.5	rdfs:label	rdfs:label	extraction
nmdc:FailureWhereEnum#Extraction	Extraction	skos:closeMatch	CHMO:0001577	extraction	semapv:LexicalMatching	oaklib	0.5	rdfs:label	rdfs:label	extraction
