# curie_map:
#   BFO: http://purl.obolibrary.org/obo/BFO_
#   CHEBI: http://purl.obolibrary.org/obo/CHEBI_
#   CLO: http://purl.obolibrary.org/obo/CLO_
#   DOID: http://purl.obolibrary.org/obo/DOID_
#   ENVO: http://purl.obolibrary.org/obo/ENVO_
#   GO: http://purl.obolibrary.org/obo/GO_
#   NCRO: http://purl.obolibrary.org/obo/NCRO_
#   OMIT: http://purl.obolibrary.org/obo/OMIT_
#   PO: http://purl.obolibrary.org/obo/PO_
#   SO: http://purl.obolibrary.org/obo/SO_
#   oio: http://www.geneontology.org/formats/oboInOwl#
#   owl: http://www.w3.org/2002/07/owl#
#   rdf: http://www.w3.org/1999/02/22-rdf-syntax-ns#
#   rdfs: http://www.w3.org/2000/01/rdf-schema#
#   semapv: https://w3id.org/semapv/vocab/
#   skos: http://www.w3.org/2004/02/skos/core#
#   sssom: https://w3id.org/sssom/
# license: https://w3id.org/sssom/license/unspecified
# mapping_set_id: https://w3id.org/sssom/mappings/e948ad8b-552c-4100-9631-569185b45290
subject_id	subject_label	predicate_id	object_id	object_label	mapping_justification	mapping_tool	confidence	subject_match_field	object_match_field	match_string
BFO:0000023	role	skos:closeMatch	OMIT:0013286	Role	semapv:LexicalMatching	oaklib	0.5	rdfs:label	rdfs:label	role
BFO:0000182	history	skos:closeMatch	OMIT:0007819	History	semapv:LexicalMatching	oaklib	0.5	rdfs:label	rdfs:label	history
CHEBI:17843	transfer RNA	skos:closeMatch	OMIT:0013250	RNA, Transfer	semapv:LexicalMatching	oaklib	0.5	rdfs:label	rdfs:label	rna transfer
CHEBI:18111	ribosomal RNA	skos:closeMatch	OMIT:0013242	RNA, Ribosomal	semapv:LexicalMatching	oaklib	0.5	rdfs:label	rdfs:label	ribosomal rna
CHEBI:74035	small nuclear RNA	skos:closeMatch	OMIT:0013249	RNA, Small Nuclear	semapv:LexicalMatching	oaklib	0.5	rdfs:label	rdfs:label	nuclear rna small
CLO:0000031	cell line	skos:closeMatch	OMIT:0003789	Cell Line	semapv:LexicalMatching	oaklib	0.5	rdfs:label	rdfs:label	cell line
DOID:4	disease	skos:closeMatch	OMIT:0005457	Disease	semapv:LexicalMatching	oaklib	0.5	rdfs:label	rdfs:label	disease
ENVO:00000016	sea	skos:closeMatch	OMIT:0035157	SEA	semapv:LexicalMatching	oaklib	0.5	rdfs:label	rdfs:label	sea
ENVO:00001998	soil	skos:closeMatch	OMIT:0013874	Soil	semapv:LexicalMatching	oaklib	0.5	rdfs:label	rdfs:label	soil
ENVO:00002001	waste water	skos:closeMatch	OMIT:0028035	Waste Water	semapv:LexicalMatching	oaklib	0.5	rdfs:label	rdfs:label	waste water
ENVO:00002011	fresh water	skos:closeMatch	OMIT:0006821	Fresh Water	semapv:LexicalMatching	oaklib	0.5	rdfs:label	rdfs:label	fresh water
ENVO:00002018	sewage	skos:closeMatch	OMIT:0013618	Sewage	semapv:LexicalMatching	oaklib	0.5	rdfs:label	rdfs:label	sewage
ENVO:00002042	surface water	skos:closeMatch	ENVO:01001191	water surface	semapv:LexicalMatching	oaklib	0.5	rdfs:label	rdfs:label	surface water
ENVO:00003064	drinking water	skos:closeMatch	OMIT:0027835	Drinking Water	semapv:LexicalMatching	oaklib	0.5	rdfs:label	rdfs:label	drinking water
ENVO:00003096	tap water	skos:closeMatch	ENVO:03600052	water tap	semapv:LexicalMatching	oaklib	0.5	rdfs:label	rdfs:label	tap water
ENVO:00005801	rhizosphere	skos:closeMatch	OMIT:0027202	Rhizosphere	semapv:LexicalMatching	oaklib	0.5	rdfs:label	rdfs:label	rhizosphere
ENVO:01000406	snow	skos:closeMatch	OMIT:0013802	Snow	semapv:LexicalMatching	oaklib	0.5	rdfs:label	rdfs:label	snow
ENVO:01001004	groundwater	skos:closeMatch	OMIT:0027802	Groundwater	semapv:LexicalMatching	oaklib	0.5	rdfs:label	rdfs:label	groundwater
GO:0005737	cytoplasm	skos:closeMatch	OMIT:0004877	Cytoplasm	semapv:LexicalMatching	oaklib	0.5	rdfs:label	rdfs:label	cytoplasm
GO:0010467	gene expression	skos:closeMatch	OMIT:0016499	Gene Expression	semapv:LexicalMatching	oaklib	0.5	rdfs:label	rdfs:label	expression gene
GO:0010468	regulation of gene expression	skos:closeMatch	OMIT:0006984	Gene Expression Regulation	semapv:LexicalMatching	oaklib	0.5	rdfs:label	rdfs:label	expression gene regulation
GO:0016246	RNA interference	skos:closeMatch	OMIT:0022541	RNA Interference	semapv:LexicalMatching	oaklib	0.5	rdfs:label	rdfs:label	interference rna
GO:0016458	gene silencing	skos:closeMatch	OMIT:0020703	Gene Silencing	semapv:LexicalMatching	oaklib	0.5	rdfs:label	rdfs:label	gene silencing
GO:0050658	RNA transport	skos:closeMatch	OMIT:0022526	RNA Transport	semapv:LexicalMatching	oaklib	0.5	rdfs:label	rdfs:label	rna transport
NCRO:0000028	pressure	skos:closeMatch	OMIT:0012268	Pressure	semapv:LexicalMatching	oaklib	0.5	rdfs:label	rdfs:label	pressure
NCRO:0000029	temperature	skos:closeMatch	OMIT:0014553	Temperature	semapv:LexicalMatching	oaklib	0.5	rdfs:label	rdfs:label	temperature
NCRO:0000105	blood	skos:closeMatch	OMIT:0003129	Blood	semapv:LexicalMatching	oaklib	0.5	rdfs:label	rdfs:label	blood
NCRO:0000107	cartilage	skos:closeMatch	OMIT:0003689	Cartilage	semapv:LexicalMatching	oaklib	0.5	rdfs:label	rdfs:label	cartilage
NCRO:0000111	ectoderm	skos:closeMatch	OMIT:0005726	Ectoderm	semapv:LexicalMatching	oaklib	0.5	rdfs:label	rdfs:label	ectoderm
NCRO:0000112	endoderm	skos:closeMatch	OMIT:0005950	Endoderm	semapv:LexicalMatching	oaklib	0.5	rdfs:label	rdfs:label	endoderm
NCRO:0000113	mesoderm	skos:closeMatch	OMIT:0009711	Mesoderm	semapv:LexicalMatching	oaklib	0.5	rdfs:label	rdfs:label	mesoderm
NCRO:0000482	archaea	skos:closeMatch	OMIT:0002493	Archaea	semapv:LexicalMatching	oaklib	0.5	rdfs:label	rdfs:label	archaea
NCRO:0000483	bacteria	skos:closeMatch	OMIT:0002795	Bacteria	semapv:LexicalMatching	oaklib	0.5	rdfs:label	rdfs:label	bacteria
