# curie_map:
#   BFO: http://purl.obolibrary.org/obo/BFO_
#   CHEBI: http://purl.obolibrary.org/obo/CHEBI_
#   ENVO: http://purl.obolibrary.org/obo/ENVO_
#   FOODON: http://purl.obolibrary.org/obo/FOODON_
#   IAO: http://purl.obolibrary.org/obo/IAO_
#   OBI: http://purl.obolibrary.org/obo/OBI_
#   PATO: http://purl.obolibrary.org/obo/PATO_
#   RO: http://purl.obolibrary.org/obo/RO_
#   UBERON: http://purl.obolibrary.org/obo/UBERON_
#   dcterms: http://w3id.org/sssom/unknown_prefix/dcterms/
#   linkml: http://w3id.org/sssom/unknown_prefix/linkml/
#   mixs: http://w3id.org/sssom/unknown_prefix/mixs/
#   nmdc: http://w3id.org/sssom/unknown_prefix/nmdc/
#   oio: http://www.geneontology.org/formats/oboInOwl#
#   owl: http://www.w3.org/2002/07/owl#
#   rdf: http://www.w3.org/1999/02/22-rdf-syntax-ns#
#   rdfs: http://www.w3.org/2000/01/rdf-schema#
#   ror: http://w3id.org/sssom/unknown_prefix/ror/
#   semapv: https://w3id.org/semapv/vocab/
#   skos: http://www.w3.org/2004/02/skos/core#
#   sssom: https://w3id.org/sssom/
# license: https://w3id.org/sssom/license/unspecified
# mapping_set_id: https://w3id.org/sssom/mappings/5944c122-9478-4ca1-b98a-db8499f7f834
subject_id	subject_label	predicate_id	object_id	object_label	mapping_justification	mapping_tool	confidence	subject_match_field	object_match_field	match_string
nmdc:ArchStrucEnum#building	building	skos:closeMatch	ENVO:00000073	building	semapv:LexicalMatching	oaklib	0.5	rdfs:label	rdfs:label	building
nmdc:ArchStrucEnum#building	building	skos:closeMatch	nmdc:ArchStrucEnum#building	building	semapv:LexicalMatching	oaklib	0.5	rdfs:label	rdfs:label	building
nmdc:BuildOccupTypeEnum#airport	airport	skos:closeMatch	ENVO:03501122	airport	semapv:LexicalMatching	oaklib	0.5	rdfs:label	rdfs:label	airport
nmdc:BuildOccupTypeEnum#airport	airport	skos:closeMatch	nmdc:BuildOccupTypeEnum#airport	airport	semapv:LexicalMatching	oaklib	0.5	rdfs:label	rdfs:label	airport
nmdc:BuildOccupTypeEnum#market	market	skos:closeMatch	ENVO:01000987	market	semapv:LexicalMatching	oaklib	0.5	rdfs:label	rdfs:label	market
nmdc:BuildOccupTypeEnum#market	market	skos:closeMatch	nmdc:BuildOccupTypeEnum#market	market	semapv:LexicalMatching	oaklib	0.5	rdfs:label	rdfs:label	market
nmdc:BuildOccupTypeEnum#office	office	skos:closeMatch	ENVO:01001224	office	semapv:LexicalMatching	oaklib	0.5	rdfs:label	rdfs:label	office
nmdc:BuildOccupTypeEnum#office	office	skos:closeMatch	nmdc:BuildOccupTypeEnum#office	office	semapv:LexicalMatching	oaklib	0.5	rdfs:label	rdfs:label	office
nmdc:BuildOccupTypeEnum#office	office	skos:closeMatch	nmdc:IndoorSpaceEnum#office	office	semapv:LexicalMatching	oaklib	0.5	rdfs:label	rdfs:label	office
nmdc:BuildOccupTypeEnum#office	office	skos:closeMatch	nmdc:RoomConnectedEnum#office	office	semapv:LexicalMatching	oaklib	0.5	rdfs:label	rdfs:label	office
nmdc:BuildOccupTypeEnum#residential	residential	skos:closeMatch	ENVO:01001446	usage of an environment for residential activity	semapv:LexicalMatching	oaklib	0.5	rdfs:label	oio:hasBroadSynonym	residential
nmdc:BuildOccupTypeEnum#residential	residential	skos:closeMatch	nmdc:BuildOccupTypeEnum#residential	residential	semapv:LexicalMatching	oaklib	0.5	rdfs:label	rdfs:label	residential
nmdc:BuildOccupTypeEnum#restaurant	restaurant	skos:closeMatch	ENVO:01000934	restaurant	semapv:LexicalMatching	oaklib	0.5	rdfs:label	rdfs:label	restaurant
nmdc:BuildOccupTypeEnum#restaurant	restaurant	skos:closeMatch	nmdc:BuildOccupTypeEnum#restaurant	restaurant	semapv:LexicalMatching	oaklib	0.5	rdfs:label	rdfs:label	restaurant
nmdc:BuildOccupTypeEnum#school	school	skos:closeMatch	ENVO:03501130	school building	semapv:LexicalMatching	oaklib	0.5	rdfs:label	oio:hasBroadSynonym	school
nmdc:BuildOccupTypeEnum#school	school	skos:closeMatch	nmdc:BuildOccupTypeEnum#school	school	semapv:LexicalMatching	oaklib	0.5	rdfs:label	rdfs:label	school
